1,0.434028221175391,0.594093411878395,0.498188049091614,0.586629406810536
2,0.0961456781552614,0.123789291516306,0.577892442635797,0.465564808946734
3,0.0220851541797884,0.0236721068531028,0.102673693959755,0.174378659023608
4,0.00589382889682548,0.0060194302370622,0.0211002586915037,0.022059853723881
5,0.00185942972488474,0.00331654490190754,0.0323763364816987,0.0102037923816886
6,0.00068183247474169,0.000727553882468714,0.00211048796407191,0.00896522527028188
7,0.00028359113640797,0.000570321466651591,0.00214876443939072,0.00285929001192604
8,0.000130790226429071,0.000157533094696852,0.00106557854260343,0.00166462958108205
9,6.56426824469264e-05,8.22410366953005e-05,0.000637247115120361,0.000333590577252476
10,3.53230230372267e-05,4.71322933694119e-05,0.000117822001758225,0.000358309056782994
11,2.01419870382308e-05,3.00021179605289e-05,0.000118606666962862,0.000139706102480095
12,1.2058943865132e-05,1.82346833304886e-05,4.81598420027252e-05,7.17238788124096e-05
13,7.52477708610266e-06,1.258893307055e-05,1.79072953601577e-05,0.000165401145500566
14,4.86520294570964e-06,1.25889330845323e-05,2.05088819521154e-05,4.09419129455181e-05
15,3.2438521949307e-06,1.25889330547631e-05,2.9954800598872e-05,0.000113680491805773
16,2.22166547006628e-06,1.25889330535667e-05,8.48578415409986e-06,2.74088509233551e-05
17,1.55794314853835e-06,1.25889330503128e-05,5.48490703054349e-06,1.23465272628121e-05
18,1.11560164855698e-06,1.25889330813779e-05,4.18150955006346e-06,5.88769937500343e-06
19,8.13889001012099e-07,1.25889330794417e-05,1.41834899086925e-06,1.62672665896984e-05
20,6.03784972802408e-07,1.25889330893935e-05,1.63716379941587e-06,8.92304877425243e-06
21,4.547199462882e-07,1.2588933069585e-05,6.4076626541409e-07,3.82415466003392e-06
22,3.47162607081093e-07,1.25889330847489e-05,5.1904788837655e-07,3.58949113639288e-06
23,2.6835750224727e-07,1.25889330752025e-05,3.47075523430914e-07,4.4025203755786e-06
24,2.09806699791255e-07,1.25889330770211e-05,4.15165854214517e-07,1.96760119808513e-06
25,1.65744855849968e-07,1.25889330780505e-05,2.39156373545907e-07,1.64017449293785e-06
26,1.32194864698709e-07,1.25889330820683e-05,1.51530100002408e-07,1.52680835071034e-06
27,1.0637090318372e-07,1.25889330806365e-05,1.39572161461145e-07,1.21735683979877e-06
28,8.62938780728858e-08,1.25889330779968e-05,1.01814461160367e-07,7.51415151910467e-07
29,7.05393479533131e-08,1.25889330847407e-05,8.81411102480524e-08,6.61328157900903e-07
30,5.80695997113111e-08,1.25889330786925e-05,7.65320958856419e-08,2.67485528200856e-07
31,4.81201010662927e-08,1.25889330823371e-05,6.96886235147436e-08,8.22905148498969e-07
32,4.01216471087853e-08,1.25889330817773e-05,4.69873849561976e-08,2.91157437899497e-07
33,3.36462844199212e-08,1.25889330742776e-05,4.14453301150893e-08,3.00966727545906e-07
34,2.83692934195915e-08,1.25889330724738e-05,3.13146385264165e-08,2.78818238253212e-07
35,2.40421557630486e-08,1.25889330659691e-05,3.18034517122967e-08,1.82335234256141e-07
36,2.04731272400333e-08,1.25889330780794e-05,2.40610466954158e-08,2.24963895173933e-07
37,1.75131361641113e-08,1.25889330810812e-05,2.04938730691821e-08,1.23862512938315e-07
38,1.50454506073379e-08,1.25889330685586e-05,1.70629113099976e-08,1.88038544048459e-07
39,1.29780396751863e-08,1.25889330774823e-05,1.60308374948391e-08,1.56777763052508e-07
40,1.12378788363176e-08,1.25889330761464e-05,1.29938938297799e-08,9.56887580180731e-08
41,9.76667070856794e-09,1.25889330758974e-05,1.2512651448292e-08,8.26474309282517e-08
42,8.51760519335655e-09,1.25889330789445e-05,9.88544042552261e-09,8.7756128738847e-08
43,7.45288893937887e-09,1.25889330769652e-05,8.66508242049053e-09,8.3575891472141e-08
44,6.5418486362542e-09,1.25889330706229e-05,7.62546836548499e-09,8.07558381285082e-08
45,5.75946540631203e-09,1.25889330755949e-05,6.9606427348692e-09,7.75509632609844e-08
46,5.08523534930332e-09,1.25889330765857e-05,6.28157398688494e-09,6.21113096612397e-08
47,4.50227842799705e-09,1.25889330710018e-05,5.49977689647556e-09,4.04898032662464e-08
48,3.9966376724714e-09,1.25889330772044e-05,4.75665283369434e-09,3.23260217462958e-08
49,3.55672508838195e-09,1.25889330851245e-05,4.6332820879434e-09,3.07853444039421e-08
50,3.17288131628799e-09,1.25889330707851e-05,4.06757170048887e-09,2.38328326061207e-08
51,2.83702397297132e-09,1.25889330781921e-05,3.40284047603738e-09,3.04022387657529e-08
52,2.54236548388973e-09,1.25889330784347e-05,3.06671548193777e-09,2.71201854699888e-08
53,2.28318565867257e-09,1.25889330800958e-05,2.97231944046608e-09,1.71947515147104e-08
54,2.05464759814547e-09,1.25889330707256e-05,2.59469791362919e-09,1.76341664526509e-08
55,1.85264804277567e-09,1.25889330719134e-05,2.41067010207662e-09,1.4352515796853e-08
56,1.67369524949538e-09,1.25889330767875e-05,2.21953903305772e-09,1.11901437721164e-08
57,1.51480893417419e-09,1.2588933085402e-05,2.12451676618891e-09,1.00422915918359e-08
58,1.37343799664776e-09,1.25889330779815e-05,1.78462933021922e-09,9.62546957474683e-09
59,1.24739262207861e-09,1.2588933075496e-05,1.68057127809027e-09,1.47705499395537e-08
60,1.13478806155971e-09,1.25889330755801e-05,1.68057128281743e-09,9.41469885116362e-09
61,1.03399791490265e-09,1.25889330728055e-05,1.68057128307277e-09,8.47405253830773e-09
62,9.4361519498624e-10,1.2588933072686e-05,1.68057128217539e-09,9.07264443668945e-09
63,8.62419776398629e-10,1.2588933076731e-05,1.6805712826486e-09,5.00866873265473e-09
64,7.89351093238059e-10,1.25889330726086e-05,1.68057128251231e-09,6.58169819392563e-09
65,7.23485181817626e-10,1.25889330797105e-05,1.68057128255707e-09,5.88518403268859e-09
66,6.64015314994631e-10,1.25889330763758e-05,1.68057128263564e-09,5.14151606737541e-09
67,6.10235626410975e-10,1.25889330789626e-05,1.6805712825654e-09,3.96435217035436e-09
68,5.61527229267673e-10,1.25889330760601e-05,1.68057128269137e-09,4.24470180218634e-09
69,5.1734640707106e-10,1.25889330752489e-05,1.68057128274477e-09,3.7841362584979e-09
70,4.77214560270483e-10,1.25889330785471e-05,1.68057128242625e-09,3.20222203963263e-09
71,4.40709612234015e-10,1.25889330790397e-05,1.68057128233974e-09,3.16368456364132e-09
72,4.07458653165109e-10,1.25889330786517e-05,1.6805712825544e-09,2.5554635566004e-09
73,3.7713162677013e-10,1.25889330757573e-05,1.68057128237091e-09,2.5500175267911e-09
74,3.49435902607645e-10,1.2588933071747e-05,1.68057128264145e-09,1.86693096892915e-09
75,3.24111596545909e-10,1.25889330705166e-05,1.68057128274981e-09,2.17106644223322e-09
76,3.00927526373736e-10,1.25889330868781e-05,1.68057128254559e-09,1.98521093366362e-09
77,2.79677719995018e-10,1.25889330751832e-05,1.68057128267693e-09,2.30920949573603e-09
78,2.60178379369297e-10,1.25889330800885e-05,1.68057128257469e-09,1.62469905868699e-09
79,2.42265248826389e-10,1.25889330729632e-05,1.68057128259588e-09,1.3023392458718e-09
80,2.25791319537456e-10,1.25889330753948e-05,1.68057128250098e-09,1.5099605573514e-09
81,2.10624832373639e-10,1.2588933075285e-05,1.68057128263919e-09,1.23816531904334e-09
82,1.96647531374038e-10,1.25889330773455e-05,1.68057128252618e-09,1.05388809652647e-09
83,1.83753135200377e-10,1.25889330783858e-05,1.68057128252923e-09,1.1120538088949e-09
84,1.71845999488936e-10,1.25889330708851e-05,1.68057128259324e-09,1.09559053649412e-09
85,1.60839938398641e-10,1.25889330751083e-05,1.680571282767e-09,9.05767368275968e-10
86,1.50657196496706e-10,1.25889330803344e-05,1.68057128257641e-09,7.89738473252692e-10
87,1.41227531141679e-10,1.25889330770918e-05,1.68057128253033e-09,8.58573340121177e-10
88,1.32487415612195e-10,1.25889330764765e-05,1.68057128257464e-09,8.87305114434913e-10
89,1.24379327304378e-10,1.25889330749763e-05,1.68057128263924e-09,6.56350120542704e-10
90,1.1685112204011e-10,1.25889330734358e-05,1.68057128261899e-09,7.62491407640001e-10
91,1.09855477483307e-10,1.25889330696165e-05,1.68057128250514e-09,7.9978480540788e-10
92,1.03349398259165e-10,1.2588933077648e-05,1.68057128256574e-09,6.37634203439238e-10
93,9.72937825058496e-11,1.25889330712379e-05,1.68057128264186e-09,6.15225085813051e-10
94,9.16530284156465e-11,1.25889330771914e-05,1.68057128246437e-09,4.55418423901041e-10
95,8.63946901023935e-11,1.25889330764434e-05,1.68057128263572e-09,4.42240142314736e-10
96,8.14891674932613e-11,1.25889330728435e-05,1.68057128260035e-09,3.95326294200929e-10
97,7.69094301352379e-11,1.25889330769511e-05,1.68057128261353e-09,4.31812504285041e-10
98,7.26307692236598e-11,1.25889330751929e-05,1.68057128243531e-09,3.39133218386161e-10
99,6.86305803379076e-11,1.25889330752883e-05,1.68057128266172e-09,3.29965086210332e-10
100,6.48881618439191e-11,1.25889330720697e-05,1.68057128251034e-09,3.34888188469667e-10
